OBJECTID,JUR,PARID,CARD,TAXYR,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,STORIES,EXTWALL,STYLE,YRBLT,EFFYR,YRREMOD,RMTOT,RMBED,RMFAM,FIXBATH,FIXHALF,FIXADDL,FIXTOT,PLUMVAL,REMKIT,REMBATH,BSMT,BSMTVAL,HEAT,FUEL,HEATSYS,HEATVAL,ATTIC,ATTICVAL,INTEXT,MASTRIMW,MASTRIML,MASTRIMAREA,TRIMVAL,UNFINW,UNFINL,UNFINAREA,UNFINVAL,RECROMW,RECROML,RECROMAREA,RECVAL,FINBSMTW,FINBSMTL,FINBSMTAREA,FINBSMTVAL,UFEATW,UFEATL,UFEATAREA,UFEATVAL,WBFP_O,WBFP_S,WBFP_X,WBFP_PF,WBFP_PFX,WBFPVAL,BSMTCAR,BGARVAL,MSC1DES,MSC1NUM,MSC1VAL,MSC2DES,MSC2NUM,MSC2VAL,CONDOLVL,CONDOTYP,CONDOVW,CNDCMPLX,CLINE,UNITNO,CNDBASEVAL,CNDADJVAL,GRMUNITS,GRMRENT,ADJGRMFACT,RESGRMVAL,MGFA,SFLA,FLR1AREA,ADJAREA,AREAFACT,SHFACT,CNSTFACT,CNSTVAL,SUBTVAL,GRADE,GRDFACT,CDDESC,CDPCT,USERFACT,USERAMT,LOCMULT,BASERCN,RCNVAL,CDU,DEPR,MKTADJ,MKTRSN,BASERCNLD,ADDNAREA,ADDNVAL,RCNLD,ADJFACT,PCTCOMPLETE,ADJRCNLD,NOTE1,NOTE2,CLASS,DEGREM,COND,VALMETH,RECTYPE,RESMOD,MODOVER,EXMPPCTOVER,EXMPPCT,EXMPVAL,AREASUM,OBSDEP,OBSRSN,FUNDEP,FUNRSN,ECNDEP,ECNRSN,BLDGUSE,CONVBLDG,CHGRSN,DEPRT,USER1,USER2,USER3,USER4,USER5,USER6,USER7,USER8,USER9,USER10,USER11,USER12,USER13,USER14,USER15,USER16,USER17,USER18,USER19,USER20,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1169749,000,6760664,2,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:41:53,3,1.0,6,02,1958,None,None,6,2,0,2,0,2,8,3000,None,None,0,-10400,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,902,902,902,900,0.824999988079,1.0,1.0,93040,85640,None,0.5,None,None,1.0,0.0,1.0,42820.0,42820.0,AV,60,None,None,6680.0,0,0.0,6680.0,0.879999995232,None,5880.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,902.0,None,None,None,None,26,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169750,000,6760664,3,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:41:53,3,1.0,6,02,1958,None,None,6,2,0,2,0,2,8,3000,None,None,0,-10400,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,902,902,902,900,0.824999988079,1.0,1.0,93040,85640,None,0.5,None,None,1.0,0.0,1.0,42820.0,42820.0,AV,60,None,None,6680.0,0,0.0,6680.0,0.879999995232,None,5880.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,902.0,None,None,None,None,26,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169751,000,6760664,4,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:41:53,3,1.0,6,02,1958,None,None,6,2,0,2,0,2,8,3000,None,None,0,-10400,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,902,902,902,900,0.824999988079,1.0,1.0,93040,85640,None,0.5,None,None,1.0,0.0,1.0,42820.0,42820.0,AV,60,None,None,6680.0,0,0.0,6680.0,0.879999995232,None,5880.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,902.0,None,None,None,None,26,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169752,000,6760664,5,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:41:53,3,1.0,6,02,1958,None,None,6,2,0,2,0,2,8,3000,None,None,0,-10400,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,902,902,902,900,0.824999988079,1.0,1.0,93040,85640,None,0.5,None,None,1.0,0.0,1.0,42820.0,42820.0,AV,60,None,None,6680.0,0,0.0,6680.0,0.879999995232,None,5880.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,902.0,None,None,None,None,26,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169753,000,6760664,6,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:41:53,3,1.0,6,34,1958,None,None,6,2,0,2,0,2,8,3000,None,None,0,-10400,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,902,902,902,900,0.824999988079,1.0,1.0,93040,85640,None,0.5,None,None,1.0,0.0,1.0,42820.0,42820.0,AV,60,None,None,13360.0,0,0.0,13360.0,0.879999995232,None,11760.0,None,None,None,None,None,None,R,1,None,None,50.0,5880.0,902.0,None,None,None,None,52,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169754,000,5601478,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:14:55,3,1.0,6,34,1956,None,None,7,3,1,2,None,2,8,3000,None,None,1,0,3,2,1,3150,1,0,None,None,None,None,0,None,None,None,0,None,None,330,2500,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1702,1702,1702,1700,1.29200005531,1.0,1.0,145740,169960,None,1.10000002384,None,None,1.0,0.0,1.0,186956.0,186960.0,AV,60,None,None,96470.0,0,9570.0,96470.0,0.980000019073,None,94540.0,None,None,None,None,None,D,R,1,None,None,100.0,94540.0,1702.0,None,None,None,None,86,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1169755,000,5601479,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:17:11,3,1.5,6,41,1941,None,None,6,3,0,1,0,2,5,0,None,None,1,0,2,4,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,380,2900,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,768,1180,768,770,0.749000012875,1.29999995232,1.0,109820,130240,None,1.0,None,None,1.0,0.0,1.0,130240.0,130240.0,AV,55,None,None,81660.0,28,17520.0,81660.0,0.899999976158,None,73490.0,None,None,None,None,None,D,R,1,None,None,100.0,73490.0,1152.0,None,None,None,None,114,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1169756,000,5601480,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:02:07,3,1.0,2,34,1956,None,None,6,3,1,3,1,2,13,8000,None,None,1,0,3,2,1,3280,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1793,2177,1793,1790,1.34500002861,1.0,1.11099994183,168500,288700,None,1.10000002384,None,None,1.0,0.0,1.0,317570.0,317570.0,AV,60,None,None,192450.0,384,102920.0,192450.0,0.980000019073,None,188600.0,None,None,None,None,None,None,R,1,None,None,100.0,188600.0,1793.0,None,None,None,None,101,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1169757,000,5601481,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:57:24,3,1.0,6,34,1956,None,None,7,3,1,1,None,2,5,0,None,None,1,0,3,2,1,2280,1,0,None,None,None,None,0,None,None,None,0,None,None,200,1500,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1092,1380,1092,1090,0.93599998951,1.0,1.0,105550,142840,None,1.04999995232,None,None,1.0,0.0,1.0,149982.0,149980.0,AV,60,None,None,99890.0,288,33510.0,99890.0,0.899999976158,None,89900.0,None,None,None,None,None,None,R,1,None,None,100.0,89900.0,1092.0,None,None,None,None,111,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1169758,000,5601483,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,34,1957,None,None,6,3,None,1,None,2,5,0,None,None,1,0,3,2,1,2190,1,0,None,None,None,None,0,None,None,None,0,None,None,500,3800,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1032,1032,1032,1030,0.901000022888,1.0,1.0,101600,123280,None,1.10000002384,None,None,1.0,0.0,1.0,135608.0,135610.0,AV,60,None,None,87880.0,0,15690.0,87880.0,0.980000019073,None,86120.0,None,None,None,None,None,None,R,1,None,None,100.0,86120.0,1032.0,None,None,None,None,108,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96704e+008,None,None
1169759,000,2801224,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:21:35,3,1.0,6,34,1959,None,None,5,3,None,1,None,2,5,0,None,None,1,0,3,2,1,2170,1,0,None,None,None,None,0,None,None,None,0,None,None,300,2300,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1008,1008,1008,1010,0.888999998569,1.0,1.0,100280,110440,None,1.04999995232,None,None,1.0,0.0,1.0,115962.0,115960.0,AV,60,None,None,59140.0,0,5690.0,59140.0,0.889999985695,None,52630.0,None,None,None,None,None,D,R,1,None,None,100.0,52630.0,1008.0,None,None,None,None,85,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
1169760,000,2801225,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:21:35,3,1.0,6,34,1964,None,None,6,4,None,2,1,2,10,5000,None,None,1,0,3,2,1,3160,1,0,None,None,None,None,0,None,None,None,0,None,None,840,6400,None,None,None,0,None,None,None,0,2,1,None,None,None,4800,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1708,1708,1708,1710,1.29799997807,1.0,1.0,146400,186330,None,1.0,None,None,1.0,0.0,1.0,186330.0,186330.0,AV,64,None,None,119250.0,0,20570.0,119250.0,0.97000002861,None,115670.0,None,None,None,None,None,D,R,1,None,None,100.0,115670.0,1708.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
1169761,000,2801226,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:21:35,3,1.0,6,34,1975,None,None,6,3,1,1,1,2,7,2000,None,None,1,0,3,2,1,2140,1,0,None,None,None,None,0,None,None,None,0,None,None,800,6000,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,988,1252,988,990,0.876999974251,1.0,1.0,98970,140030,None,0.949999988079,None,None,1.0,0.0,1.0,133029.0,133030.0,AV,68,None,None,75990.0,264,27920.0,75990.0,0.910000026226,None,69150.0,None,None,None,None,None,D,R,1,None,None,100.0,69150.0,988.0,None,None,None,None,84,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
1169762,000,4802805,6,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,2,25,1927,None,None,8,4,1,1,1,2,7,2000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1564,3320,1564,1560,1.21000003815,1.5,1.11099994183,227500,245540,None,1.0,None,None,1.0,0.0,1.0,245540.0,245540.0,FR,35,None,None,85940.0,192,13040.0,85940.0,1.0,None,85940.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,3128.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169763,000,4802805,7,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,2,25,1927,None,None,4,2,None,1,None,2,5,0,None,None,0,-10470,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,906,1940,906,910,0.830999970436,1.5,1.11099994183,156140,154360,None,1.0,None,None,1.0,0.0,1.0,154360.0,154360.0,FR,35,None,None,54030.0,128,8690.0,54030.0,1.0,None,54030.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,1812.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169764,000,4802805,8,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,2,25,1936,None,None,7,4,1,3,1,2,13,8000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1231,3073,1231,1230,1.01800000668,1.5,1.11099994183,191270,264630,None,1.0,None,None,1.0,0.0,1.0,264630.0,264630.0,FR,40,None,None,105850.0,611,59360.0,105850.0,1.0,None,105850.0,None,None,None,None,None,D,R,1,None,None,100.0,105850.0,2462.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169765,000,4802805,9,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,25,1964,None,None,1,None,None,None,None,2,2,-3000,None,None,0,-16350,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1708,1708,1708,1710,1.29799997807,1.0,1.0,146400,133050,None,1.0,None,None,1.0,0.0,1.0,133050.0,133050.0,AV,64,None,None,85150.0,0,0.0,85150.0,1.0,None,85150.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,1708.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169766,000,4802805,10,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,25,1955,None,None,None,None,None,None,None,2,2,-3000,None,None,0,-9070,1,None,1,-2420,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,718,718,718,720,0.72000002861,1.0,1.0,81180,66690,None,1.0,None,None,1.0,0.0,1.0,66690.0,66690.0,AV,57,None,None,38010.0,0,0.0,38010.0,1.0,None,38010.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,718.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169767,000,4802805,11,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,25,1968,None,None,1,None,None,None,None,2,2,-3000,None,None,0,-16640,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1752,1752,1752,1750,1.32099997997,1.0,1.0,149030,144690,None,1.0,None,None,1.0,0.0,1.0,144690.0,144690.0,FR,60,None,None,86810.0,0,9300.0,86810.0,1.0,None,86810.0,None,None,None,None,None,D,R,1,None,None,0.0,0.0,1752.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169768,000,4802805,13,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,25,1970,None,None,None,None,None,None,None,2,2,-3000,None,None,0,-6120,1,None,1,-1630,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,324,324,324,320,0.486000001431,1.0,1.0,54830,50690,None,1.0,None,None,1.0,0.0,1.0,50690.0,50690.0,AV,64,None,None,32440.0,0,6610.0,32440.0,1.0,None,32440.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,324.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169769,000,4802805,14,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,1,34,1968,None,None,4,2,None,1,None,2,5,0,None,None,0,-12830,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1228,1228,1228,1230,1.01800000668,1.0,1.0,114780,102880,None,1.0,None,None,1.0,0.0,1.0,102880.0,102880.0,FR,60,None,None,61730.0,0,930.0,61730.0,1.0,None,61730.0,None,None,None,None,None,None,R,1,None,None,0.0,0.0,1228.0,None,None,None,None,None,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169770,000,6831298,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,34,2014,None,None,6,3,None,1,None,2,5,0,None,None,1,0,3,2,1,2240,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1056,1056,1056,1060,0.917999982834,1.0,1.0,103580,107780,None,0.800000011921,None,None,1.0,0.0,1.0,86224.0,86220.0,None,98,None,None,66750.0,0,1960.0,66750.0,0.839999973774,None,56070.0,None,None,None,None,None,D,R,1,None,None,100.0,56070.0,1056.0,None,None,None,None,79,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96614e+008,None,None
1169771,000,6831303,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,34,1961,None,None,5,3,None,1,None,2,5,0,None,None,1,0,3,2,1,2240,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1056,1056,1056,1060,0.917999982834,1.0,1.0,103580,105820,None,0.800000011921,None,None,1.0,0.0,1.0,84656.0,84660.0,AV,64,None,None,52560.0,0,0.0,52560.0,0.97000002861,None,50980.0,None,None,None,None,None,None,R,1,None,None,100.0,50980.0,1056.0,None,None,None,None,97,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96629e+008,None,None
1169772,000,6831304,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:04:58,3,1.0,6,34,1967,None,None,5,3,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,960,960,960,960,0.860000014305,1.0,1.0,96990,96990,None,0.800000011921,None,None,1.0,0.0,1.0,77592.0,77590.0,AV,64,None,None,49660.0,0,0.0,49660.0,0.97000002861,None,48170.0,None,None,None,None,None,None,R,1,None,None,100.0,48170.0,960.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96579e+008,None,None
1169773,000,6831306,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:08:02,3,2.0,1,33,1900,None,None,8,4,1,2,None,2,8,3000,None,None,1,0,2,2,1,0,4,22550,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1799,4318,1799,1800,1.35000002384,1.5,1.0,228490,263850,None,1.20000004768,None,None,1.0,0.0,1.0,316620.0,316620.0,GD,45,None,None,208020.0,0,6810.0,208020.0,0.949999988079,None,197620.0,None,None,None,None,None,D,R,1,None,None,100.0,197620.0,3598.0,None,None,None,None,146,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96636e+008,None,None
1169774,000,6831307,6,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:09:42.000001,3,2.0,2,02,1952,None,None,10,4,1,5,None,2,17,12000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,2116,4232,2116,2120,1.53699994087,1.5,1.11099994183,288980,313860,None,1.0,None,None,1.0,0.0,1.0,313860.0,313860.0,AV,57,None,None,161010.0,0,6880.0,161010.0,1.0,None,161010.0,None,None,None,None,None,D,R,1,None,None,100.0,161010.0,4232.0,None,None,None,None,90,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96711e+008,None,None
1169775,000,3506487,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,6,37,2015,None,None,10,4,None,3,1,2,13,8000,None,None,1,0,3,2,1,2780,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,4,3,None,None,None,10800,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,791,3260,791,790,0.760999977589,1.5,1.0,128690,299140,185,1.85000002384,None,None,1.0,0.0,1.0,553409.0,553410.0,AV,98,None,None,395910.0,1678,148870.0,395910.0,0.930000007153,75,276150.0,None,None,None,None,None,D,R,1,None,None,100.0,276150.0,1582.0,None,None,None,None,73,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96613e+008,None,None
1169776,000,3506500,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,6,33,1968,None,None,8,4,1,1,2,2,9,4000,None,None,1,0,3,2,1,3480,1,0,None,None,None,None,0,None,None,None,0,None,None,500,3800,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1120,2324,1120,1120,0.95300000906,1.5,1.0,161300,192890,None,1.04999995232,None,None,1.0,0.0,1.0,202535.0,202530.0,AV,64,None,None,112770.0,84,20310.0,112770.0,0.990000009537,None,111640.0,None,None,None,None,None,D,R,1,None,None,100.0,111640.0,2240.0,None,None,None,None,87,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96623e+008,None,None
